PROPIETARIO,REGION,ZONA,SITIO,MANEJO,PERIODOPLANTACION,FACTOR
1,7,2,2,1,-28,0.838787231
1,7,2,2,1,-27,0.838787231
1,7,2,2,1,-26,0.838787231
1,7,2,2,1,-25,0.838787231
1,7,2,2,1,-24,0.838787231
1,7,2,2,1,-23,0.838787231
1,7,2,2,1,-22,0.838787231
1,7,2,2,1,-21,0.838787231
1,7,2,2,1,-20,0.838787231
1,7,2,2,1,-19,0.931985812
1,7,2,2,1,-18,0.931985812
1,7,2,2,1,-17,0.931985812
1,7,2,2,1,-16,0.931985812
1,7,2,2,1,-15,0.931985812
1,7,2,2,1,-14,0.931985812
1,7,2,2,1,-13,0.931985812
1,7,2,2,1,-12,0.931985812
1,7,2,2,1,-11,0.931985812
1,7,2,2,1,-10,0.931985812
1,7,2,2,1,-9,0.931985812
1,7,2,2,1,-8,0.931985812
1,7,2,2,1,-7,0.931985812
1,7,2,2,1,-6,0.931985812
1,7,2,2,1,-5,0.931985812
1,7,2,2,1,-4,0.931985812
1,7,2,2,1,-3,0.931985812
1,7,2,2,1,-2,0.931985812
1,7,2,2,1,-1,0.931985812
1,7,2,2,2,-30,0.838787231
1,7,2,2,2,-29,0.838787231
1,7,2,2,2,-28,0.838787231
1,7,2,2,2,-27,0.838787231
1,7,2,2,2,-26,0.838787231
1,7,2,2,2,-25,0.838787231
1,7,2,2,2,-24,0.838787231
1,7,2,2,2,-23,0.838787231
1,7,2,2,2,-22,0.838787231
1,7,2,2,2,-21,0.838787231
1,7,2,2,2,-20,0.838787231
1,7,2,2,2,-19,0.931985812
1,7,2,2,2,-18,0.931985812
1,7,2,2,2,-16,0.931985812
1,7,2,2,2,-15,0.931985812
1,7,2,2,2,-14,0.931985812
1,7,2,2,2,-11,0.931985812
1,7,2,2,2,-7,0.931985812
1,7,2,2,2,-6,0.931985812
1,7,2,2,2,-5,0.931985812
1,7,2,2,2,-2,0.931985812
1,7,2,2,3,-30,0.838787231
1,7,2,2,3,-29,0.838787231
1,7,2,2,3,-28,0.838787231
1,7,2,2,3,-27,0.838787231
1,7,2,2,3,-26,0.838787231
1,7,2,2,3,-25,0.838787231
1,7,2,2,3,-24,0.838787231
1,7,2,2,3,-19,0.931985812
1,7,2,2,3,-18,0.931985812
1,7,2,2,3,-17,0.931985812
1,7,2,2,3,-13,0.931985812
1,7,2,2,3,-11,0.931985812
1,7,2,2,3,-10,0.931985812
1,7,2,2,4,-30,0.838787231
1,7,2,2,4,-29,0.838787231
1,7,2,2,4,-28,0.838787231
1,7,2,2,4,-27,0.838787231
1,7,2,2,4,-24,0.838787231
1,7,2,2,4,-23,0.838787231
1,7,2,2,4,-15,0.931985812
1,7,2,2,4,-12,0.931985812
1,7,2,2,5,-30,0.838787231
1,7,2,2,5,-29,0.838787231
1,7,2,2,5,-28,0.838787231
1,7,2,2,5,-27,0.838787231
1,7,2,2,5,-26,0.838787231
1,7,2,2,5,-25,0.838787231
1,7,2,2,5,-24,0.838787231
1,7,2,2,5,-23,0.838787231
1,7,2,2,5,-22,0.838787231
1,7,2,2,5,-21,0.838787231
1,7,2,2,5,-20,0.838787231
1,7,2,2,5,-19,0.931985812
1,7,2,2,5,-18,0.931985812
1,7,2,2,5,-17,0.931985812
1,7,2,2,5,-16,0.931985812
1,7,2,2,5,-14,0.931985812
1,7,2,2,5,-13,0.931985812
1,7,2,2,5,-12,0.931985812
1,7,2,2,5,-10,0.931985812
1,7,2,2,5,-9,0.931985812
1,7,2,2,5,-5,0.931985812
1,7,2,2,6,-30,0.838787231
1,7,2,2,6,-29,0.838787231
1,7,2,2,6,-28,0.838787231
1,7,2,2,6,-27,0.838787231
1,7,2,2,6,-26,0.838787231
1,7,2,2,6,-25,0.838787231
1,7,2,2,6,-24,0.838787231
1,7,2,2,6,-22,0.838787231
1,7,2,2,6,-21,0.838787231
1,7,2,2,6,-20,0.838787231
1,7,2,2,6,-19,0.931985812
1,7,2,2,6,-18,0.931985812
1,7,2,2,6,-17,0.931985812
1,7,2,2,6,-16,0.931985812
1,7,2,2,6,-15,0.931985812
1,7,2,2,6,-14,0.931985812
1,7,2,2,6,-12,0.931985812
1,7,2,2,6,-11,0.931985812
1,7,2,2,6,-10,0.931985812
1,7,2,2,6,-9,0.931985812
1,7,2,2,6,-8,0.931985812
1,7,2,2,6,-7,0.931985812
1,7,2,2,6,-5,0.931985812
1,7,2,2,6,-4,0.931985812
1,7,2,2,6,-3,0.931985812
1,7,2,2,9,-20,0.837605533
1,7,2,2,9,-17,0.930672814
1,7,2,2,9,-10,0.930672814
1,7,2,2,9,-9,0.930672814
1,7,2,2,9,-8,0.930672814
1,7,2,2,11,-7,0.930672814
1,7,2,3,1,-30,0.838787231
1,7,2,3,1,-29,0.838787231
1,7,2,3,1,-28,0.838787231
1,7,2,3,1,-27,0.838787231
1,7,2,3,1,-26,0.838787231
1,7,2,3,1,-25,0.838787231
1,7,2,3,1,-24,0.838787231
1,7,2,3,1,-23,0.838787231
1,7,2,3,1,-22,0.838787231
1,7,2,3,1,-21,0.838787231
1,7,2,3,1,-20,0.838787231
1,7,2,3,1,-19,0.931985812
1,7,2,3,1,-18,0.931985812
1,7,2,3,1,-17,0.931985812
1,7,2,3,1,-16,0.931985812
1,7,2,3,1,-15,0.931985812
1,7,2,3,1,-14,0.931985812
1,7,2,3,1,-13,0.931985812
1,7,2,3,1,-12,0.931985812
1,7,2,3,1,-11,0.931985812
1,7,2,3,1,-9,0.931985812
1,7,2,3,1,-8,0.931985812
1,7,2,3,1,-7,0.931985812
1,7,2,3,1,-6,0.931985812
1,7,2,3,1,-5,0.931985812
1,7,2,3,1,-4,0.931985812
1,7,2,3,1,-3,0.931985812
1,7,2,3,1,-2,0.931985812
1,7,2,3,1,-1,0.931985812
1,7,2,3,2,-30,0.838787231
1,7,2,3,2,-29,0.838787231
1,7,2,3,2,-28,0.838787231
1,7,2,3,2,-27,0.838787231
1,7,2,3,2,-26,0.838787231
1,7,2,3,2,-25,0.838787231
1,7,2,3,2,-23,0.838787231
1,7,2,3,2,-22,0.838787231
1,7,2,3,2,-21,0.838787231
1,7,2,3,2,-19,0.931985812
1,7,2,3,2,-17,0.931985812
1,7,2,3,2,-16,0.931985812
1,7,2,3,2,-15,0.931985812
1,7,2,3,2,-14,0.931985812
1,7,2,3,2,-7,0.931985812
1,7,2,3,2,-6,0.931985812
1,7,2,3,3,-30,0.838787231
1,7,2,3,3,-29,0.838787231
1,7,2,3,3,-28,0.838787231
1,7,2,3,3,-27,0.838787231
1,7,2,3,3,-26,0.838787231
1,7,2,3,3,-25,0.838787231
1,7,2,3,3,-24,0.838787231
1,7,2,3,3,-23,0.838787231
1,7,2,3,3,-20,0.838787231
1,7,2,3,3,-18,0.931985812
1,7,2,3,3,-17,0.931985812
1,7,2,3,3,-15,0.931985812
1,7,2,3,4,-30,0.838787231
1,7,2,3,4,-29,0.838787231
1,7,2,3,4,-28,0.838787231
1,7,2,3,4,-27,0.838787231
1,7,2,3,4,-26,0.838787231
1,7,2,3,4,-25,0.838787231
1,7,2,3,4,-24,0.838787231
1,7,2,3,4,-23,0.838787231
1,7,2,3,4,-20,0.838787231
1,7,2,3,4,-17,0.931985812
1,7,2,3,4,-11,0.931985812
1,7,2,3,5,-30,0.838787231
1,7,2,3,5,-29,0.838787231
1,7,2,3,5,-28,0.838787231
1,7,2,3,5,-27,0.838787231
1,7,2,3,5,-26,0.838787231
1,7,2,3,5,-25,0.838787231
1,7,2,3,5,-24,0.838787231
1,7,2,3,5,-23,0.838787231
1,7,2,3,5,-22,0.838787231
1,7,2,3,5,-21,0.838787231
1,7,2,3,5,-20,0.838787231
1,7,2,3,5,-19,0.931985812
1,7,2,3,5,-18,0.931985812
1,7,2,3,5,-17,0.931985812
1,7,2,3,5,-16,0.931985812
1,7,2,3,5,-12,0.931985812
1,7,2,3,5,-10,0.931985812
1,7,2,3,5,-9,0.931985812
1,7,2,3,5,-3,0.931985812
1,7,2,3,5,-1,0.931985812
1,7,2,3,6,-30,0.838787231
1,7,2,3,6,-29,0.838787231
1,7,2,3,6,-28,0.838787231
1,7,2,3,6,-27,0.838787231
1,7,2,3,6,-26,0.838787231
1,7,2,3,6,-25,0.838787231
1,7,2,3,6,-23,0.838787231
1,7,2,3,6,-22,0.838787231
1,7,2,3,6,-21,0.838787231
1,7,2,3,6,-19,0.931985812
1,7,2,3,6,-18,0.931985812
1,7,2,3,6,-15,0.931985812
1,7,2,3,6,-14,0.931985812
1,7,2,3,6,-10,0.931985812
1,7,2,3,6,-3,0.931985812
1,7,2,3,9,-20,0.837605533
1,7,2,3,9,-19,0.930672814
1,7,2,3,9,-18,0.930672814
1,7,2,3,9,-16,0.930672814
1,7,2,3,9,-14,0.930672814
1,7,2,3,9,-13,0.930672814
1,7,2,3,9,-12,0.930672814
1,7,2,3,9,-10,0.930672814
1,7,2,3,9,-9,0.930672814
1,7,2,3,9,-8,0.930672814
1,7,2,3,10,-17,0.930672814
1,7,2,3,11,-7,0.930672814
1,7,2,4,1,-30,0.838787231
1,7,2,4,1,-29,0.838787231
1,7,2,4,1,-28,0.838787231
1,7,2,4,1,-27,0.838787231
1,7,2,4,1,-26,0.838787231
1,7,2,4,1,-25,0.838787231
1,7,2,4,1,-24,0.838787231
1,7,2,4,1,-23,0.838787231
1,7,2,4,1,-22,0.838787231
1,7,2,4,1,-21,0.838787231
1,7,2,4,1,-20,0.838787231
1,7,2,4,1,-18,0.931985812
1,7,2,4,1,-17,0.931985812
1,7,2,4,1,-16,0.931985812
1,7,2,4,1,-15,0.931985812
1,7,2,4,1,-14,0.931985812
1,7,2,4,1,-13,0.931985812
1,7,2,4,1,-12,0.931985812
1,7,2,4,1,-11,0.931985812
1,7,2,4,1,-10,0.931985812
1,7,2,4,1,-9,0.931985812
1,7,2,4,1,-8,0.931985812
1,7,2,4,1,-7,0.931985812
1,7,2,4,1,-6,0.931985812
1,7,2,4,1,-5,0.931985812
1,7,2,4,1,-4,0.931985812
1,7,2,4,1,-3,0.931985812
1,7,2,4,1,-2,0.931985812
1,7,2,4,1,-1,0.931985812
1,7,2,4,2,-30,0.838787231
1,7,2,4,2,-29,0.838787231
1,7,2,4,2,-28,0.838787231
1,7,2,4,2,-26,0.838787231
1,7,2,4,2,-25,0.838787231
1,7,2,4,2,-23,0.838787231
1,7,2,4,2,-22,0.838787231
1,7,2,4,2,-21,0.838787231
1,7,2,4,2,-20,0.838787231
1,7,2,4,2,-18,0.931985812
1,7,2,4,2,-17,0.931985812
1,7,2,4,2,-16,0.931985812
1,7,2,4,2,-15,0.931985812
1,7,2,4,2,-14,0.931985812
1,7,2,4,2,-1,0.931985812
1,7,2,4,3,-30,0.838787231
1,7,2,4,3,-29,0.838787231
1,7,2,4,3,-28,0.838787231
1,7,2,4,3,-27,0.838787231
1,7,2,4,3,-26,0.838787231
1,7,2,4,3,-25,0.838787231
1,7,2,4,3,-23,0.838787231
1,7,2,4,3,-10,0.931985812
1,7,2,4,3,-6,0.931985812
1,7,2,4,4,-30,0.838787231
1,7,2,4,4,-28,0.838787231
1,7,2,4,4,-26,0.838787231
1,7,2,4,4,-25,0.838787231
1,7,2,4,4,-24,0.838787231
1,7,2,4,4,-18,0.931985812
1,7,2,4,5,-30,0.838787231
1,7,2,4,5,-29,0.838787231
1,7,2,4,5,-28,0.838787231
1,7,2,4,5,-27,0.838787231
1,7,2,4,5,-26,0.838787231
1,7,2,4,5,-25,0.838787231
1,7,2,4,5,-23,0.838787231
1,7,2,4,5,-22,0.838787231
1,7,2,4,5,-21,0.838787231
1,7,2,4,5,-19,0.931985812
1,7,2,4,5,-17,0.931985812
1,7,2,4,5,-13,0.931985812
1,7,2,4,5,-12,0.931985812
1,7,2,4,5,-11,0.931985812
1,7,2,4,5,-9,0.931985812
1,7,2,4,6,-30,0.838787231
1,7,2,4,6,-29,0.838787231
1,7,2,4,6,-26,0.838787231
1,7,2,4,6,-22,0.838787231
1,7,2,4,6,-18,0.931985812
1,7,2,4,6,-17,0.931985812
1,7,2,4,9,-20,0.837605533
1,7,2,4,9,-19,0.930672814
1,7,2,4,9,-18,0.930672814
1,7,2,4,9,-17,0.930672814
1,7,2,4,9,-16,0.930672814
1,7,2,4,9,-15,0.930672814
1,7,2,4,9,-14,0.930672814
1,7,2,4,9,-13,0.930672814
1,7,2,4,9,-12,0.930672814
1,7,2,4,9,-11,0.930672814
1,7,2,4,9,-10,0.930672814
1,7,2,4,9,-9,0.930672814
1,7,2,4,9,-7,0.930672814
1,7,2,4,9,-6,0.930672814
1,7,2,4,9,-5,0.930672814
1,7,2,4,9,-4,0.930672814
1,7,2,4,9,-3,0.930672814
1,7,2,4,9,-2,0.930672814
1,7,2,4,10,-16,0.930672814
1,7,2,4,11,-7,0.930672814
1,7,2,4,11,-2,0.930672814
1,7,4,1,1,-30,0.838787231
1,7,4,1,1,-28,0.838787231
1,7,4,1,1,-26,0.838787231
1,7,4,1,1,-25,0.838787231
1,7,4,1,1,-24,0.838787231
1,7,4,1,1,-23,0.838787231
1,7,4,1,1,-22,0.838787231
1,7,4,1,1,-21,0.838787231
1,7,4,1,1,-20,0.838787231
1,7,4,1,1,-19,0.931985812
1,7,4,1,1,-18,0.931985812
1,7,4,1,1,-17,0.931985812
1,7,4,1,1,-16,0.931985812
1,7,4,1,1,-14,0.931985812
1,7,4,1,1,-13,0.931985812
1,7,4,1,1,-12,0.931985812
1,7,4,1,1,-11,0.931985812
1,7,4,1,1,-10,0.931985812
1,7,4,1,1,-9,0.931985812
1,7,4,1,1,-8,0.931985812
1,7,4,1,1,-7,0.931985812
1,7,4,1,1,-6,0.931985812
1,7,4,1,1,-5,0.931985812
1,7,4,1,1,-4,0.931985812
1,7,4,1,1,-3,0.931985812
1,7,4,1,1,-2,0.931985812
1,7,4,1,1,-1,0.931985812
1,7,4,1,2,-30,0.838787231
1,7,4,1,2,-26,0.838787231
1,7,4,1,2,-24,0.838787231
1,7,4,1,2,-23,0.838787231
1,7,4,1,2,-16,0.931985812
1,7,4,1,2,-15,0.931985812
1,7,4,1,2,-14,0.931985812
1,7,4,1,2,-11,0.931985812
1,7,4,1,2,-7,0.931985812
1,7,4,1,2,-6,0.931985812
1,7,4,1,2,-3,0.931985812
1,7,4,1,2,-2,0.931985812
1,7,4,1,2,-1,0.931985812
1,7,4,1,3,-28,0.838787231
1,7,4,1,3,-26,0.838787231
1,7,4,1,3,-25,0.838787231
1,7,4,1,3,-24,0.838787231
1,7,4,1,3,-23,0.838787231
1,7,4,1,3,-22,0.838787231
1,7,4,1,3,-21,0.838787231
1,7,4,1,3,-20,0.838787231
1,7,4,1,3,-19,0.931985812
1,7,4,1,3,-18,0.931985812
1,7,4,1,3,-13,0.931985812
1,7,4,1,3,-11,0.931985812
1,7,4,1,4,-30,0.838787231
1,7,4,1,4,-26,0.838787231
1,7,4,1,4,-25,0.838787231
1,7,4,1,4,-24,0.838787231
1,7,4,1,4,-23,0.838787231
1,7,4,1,4,-21,0.838787231
1,7,4,1,4,-20,0.838787231
1,7,4,1,4,-18,0.931985812
1,7,4,1,4,-17,0.931985812
1,7,4,1,4,-16,0.931985812
1,7,4,1,4,-15,0.931985812
1,7,4,1,4,-14,0.931985812
1,7,4,1,4,-13,0.931985812
1,7,4,1,4,-12,0.931985812
1,7,4,1,4,-11,0.931985812
1,7,4,1,4,-10,0.931985812
1,7,4,1,4,-9,0.931985812
1,7,4,1,4,-8,0.931985812
1,7,4,1,4,-7,0.931985812
1,7,4,1,5,-30,0.838787231
1,7,4,1,5,-29,0.838787231
1,7,4,1,5,-28,0.838787231
1,7,4,1,5,-27,0.838787231
1,7,4,1,5,-26,0.838787231
1,7,4,1,5,-25,0.838787231
1,7,4,1,5,-24,0.838787231
1,7,4,1,5,-23,0.838787231
1,7,4,1,5,-22,0.838787231
1,7,4,1,5,-21,0.838787231
1,7,4,1,5,-20,0.838787231
1,7,4,1,5,-19,0.931985812
1,7,4,1,5,-18,0.931985812
1,7,4,1,5,-17,0.931985812
1,7,4,1,5,-16,0.931985812
1,7,4,1,5,-14,0.931985812
1,7,4,1,5,-13,0.931985812
1,7,4,1,5,-12,0.931985812
1,7,4,1,5,-11,0.931985812
1,7,4,1,5,-10,0.931985812
1,7,4,1,5,-8,0.931985812
1,7,4,1,5,-6,0.931985812
1,7,4,1,5,-5,0.931985812
1,7,4,1,5,-4,0.931985812
1,7,4,1,5,-3,0.931985812
1,7,4,1,5,-2,0.931985812
1,7,4,1,5,-1,0.931985812
1,7,4,1,6,-30,0.838787231
1,7,4,1,6,-26,0.838787231
1,7,4,1,6,-25,0.838787231
1,7,4,1,6,-24,0.838787231
1,7,4,1,6,-23,0.838787231
1,7,4,1,6,-22,0.838787231
1,7,4,1,6,-21,0.838787231
1,7,4,1,6,-20,0.838787231
1,7,4,1,6,-19,0.931985812
1,7,4,1,6,-18,0.931985812
1,7,4,1,6,-17,0.931985812
1,7,4,1,6,-16,0.931985812
1,7,4,1,6,-15,0.931985812
1,7,4,1,6,-14,0.931985812
1,7,4,1,6,-13,0.931985812
1,7,4,1,6,-12,0.931985812
1,7,4,1,6,-11,0.931985812
1,7,4,1,6,-10,0.931985812
1,7,4,1,6,-9,0.931985812
1,7,4,1,6,-8,0.931985812
1,7,4,1,6,-7,0.931985812
1,7,4,1,6,-6,0.931985812
1,7,4,1,6,-5,0.931985812
1,7,4,1,6,-4,0.931985812
1,7,4,1,6,-3,0.931985812
1,7,4,1,6,-2,0.931985812
1,7,4,1,6,-1,0.931985812
1,7,4,1,9,-20,0.837605533
1,7,4,1,9,-11,0.930672814
1,7,4,1,10,-20,0.837605533
1,7,4,1,10,-19,0.930672814
1,7,4,1,10,-12,0.930672814
1,7,4,1,10,-11,0.930672814
1,7,4,1,10,-10,0.930672814
1,7,4,1,10,-9,0.930672814
1,7,4,1,10,-8,0.930672814
1,7,4,1,11,-11,0.930672814
1,7,4,2,1,-30,0.838787231
1,7,4,2,1,-28,0.838787231
1,7,4,2,1,-27,0.838787231
1,7,4,2,1,-26,0.838787231
1,7,4,2,1,-25,0.838787231
1,7,4,2,1,-24,0.838787231
1,7,4,2,1,-23,0.838787231
1,7,4,2,1,-22,0.838787231
1,7,4,2,1,-21,0.838787231
1,7,4,2,1,-20,0.838787231
1,7,4,2,1,-18,0.931985812
1,7,4,2,1,-17,0.931985812
1,7,4,2,1,-16,0.931985812
1,7,4,2,1,-13,0.931985812
1,7,4,2,1,-12,0.931985812
1,7,4,2,1,-11,0.931985812
1,7,4,2,1,-8,0.931985812
1,7,4,2,1,-7,0.931985812
1,7,4,2,1,-6,0.931985812
1,7,4,2,1,-5,0.931985812
1,7,4,2,1,-4,0.931985812
1,7,4,2,1,-3,0.931985812
1,7,4,2,1,-2,0.931985812
1,7,4,2,1,-1,0.931985812
1,7,4,2,2,-30,0.838787231
1,7,4,2,2,-26,0.838787231
1,7,4,2,2,-24,0.838787231
1,7,4,2,2,-22,0.838787231
1,7,4,2,2,-15,0.931985812
1,7,4,2,2,-4,0.931985812
1,7,4,2,2,-3,0.931985812
1,7,4,2,3,-27,0.838787231
1,7,4,2,3,-26,0.838787231
1,7,4,2,3,-25,0.838787231
1,7,4,2,3,-24,0.838787231
1,7,4,2,3,-23,0.838787231
1,7,4,2,3,-22,0.838787231
1,7,4,2,3,-21,0.838787231
1,7,4,2,3,-20,0.838787231
1,7,4,2,3,-19,0.931985812
1,7,4,2,3,-18,0.931985812
1,7,4,2,3,-14,0.931985812
1,7,4,2,3,-13,0.931985812
1,7,4,2,3,-11,0.931985812
1,7,4,2,4,-30,0.838787231
1,7,4,2,4,-26,0.838787231
1,7,4,2,4,-25,0.838787231
1,7,4,2,4,-23,0.838787231
1,7,4,2,4,-19,0.931985812
1,7,4,2,4,-18,0.931985812
1,7,4,2,4,-17,0.931985812
1,7,4,2,4,-16,0.931985812
1,7,4,2,4,-15,0.931985812
1,7,4,2,4,-14,0.931985812
1,7,4,2,4,-13,0.931985812
1,7,4,2,4,-11,0.931985812
1,7,4,2,5,-30,0.838787231
1,7,4,2,5,-28,0.838787231
1,7,4,2,5,-26,0.838787231
1,7,4,2,5,-25,0.838787231
1,7,4,2,5,-24,0.838787231
1,7,4,2,5,-23,0.838787231
1,7,4,2,5,-22,0.838787231
1,7,4,2,5,-21,0.838787231
1,7,4,2,5,-20,0.838787231
1,7,4,2,5,-18,0.931985812
1,7,4,2,5,-16,0.931985812
1,7,4,2,5,-13,0.931985812
1,7,4,2,5,-11,0.931985812
1,7,4,2,6,-30,0.838787231
1,7,4,2,6,-29,0.838787231
1,7,4,2,6,-27,0.838787231
1,7,4,2,6,-26,0.838787231
1,7,4,2,6,-25,0.838787231
1,7,4,2,6,-24,0.838787231
1,7,4,2,6,-23,0.838787231
1,7,4,2,6,-21,0.838787231
1,7,4,2,6,-20,0.838787231
1,7,4,2,6,-18,0.931985812
1,7,4,2,6,-15,0.931985812
1,7,4,2,6,-14,0.931985812
1,7,4,2,6,-12,0.931985812
1,7,4,2,6,-6,0.931985812
1,7,4,2,10,-17,0.930672814
1,7,4,3,1,-30,0.838787231
1,7,4,3,1,-29,0.838787231
1,7,4,3,1,-28,0.838787231
1,7,4,3,1,-27,0.838787231
1,7,4,3,1,-26,0.838787231
1,7,4,3,1,-25,0.838787231
1,7,4,3,1,-24,0.838787231
1,7,4,3,1,-23,0.838787231
1,7,4,3,1,-22,0.838787231
1,7,4,3,1,-21,0.838787231
1,7,4,3,1,-20,0.838787231
1,7,4,3,1,-19,0.931985812
1,7,4,3,1,-18,0.931985812
1,7,4,3,1,-17,0.931985812
1,7,4,3,1,-13,0.931985812
1,7,4,3,1,-12,0.931985812
1,7,4,3,1,-11,0.931985812
1,7,4,3,1,-8,0.931985812
1,7,4,3,1,-7,0.931985812
1,7,4,3,1,-6,0.931985812
1,7,4,3,1,-5,0.931985812
1,7,4,3,1,-4,0.931985812
1,7,4,3,1,-3,0.931985812
1,7,4,3,1,-2,0.931985812
1,7,4,3,1,-1,0.931985812
1,7,4,3,2,-30,0.838787231
1,7,4,3,2,-28,0.838787231
1,7,4,3,2,-26,0.838787231
1,7,4,3,2,-23,0.838787231
1,7,4,3,2,-16,0.931985812
1,7,4,3,2,-15,0.931985812
1,7,4,3,3,-30,0.838787231
1,7,4,3,3,-29,0.838787231
1,7,4,3,3,-28,0.838787231
1,7,4,3,3,-27,0.838787231
1,7,4,3,3,-26,0.838787231
1,7,4,3,3,-25,0.838787231
1,7,4,3,3,-24,0.838787231
1,7,4,3,3,-23,0.838787231
1,7,4,3,3,-22,0.838787231
1,7,4,3,3,-21,0.838787231
1,7,4,3,3,-20,0.838787231
1,7,4,3,3,-18,0.931985812
1,7,4,3,3,-17,0.931985812
1,7,4,3,4,-30,0.838787231
1,7,4,3,4,-29,0.838787231
1,7,4,3,4,-27,0.838787231
1,7,4,3,4,-26,0.838787231
1,7,4,3,4,-25,0.838787231
1,7,4,3,4,-24,0.838787231
1,7,4,3,4,-23,0.838787231
1,7,4,3,4,-17,0.931985812
1,7,4,3,4,-14,0.931985812
1,7,4,3,4,-11,0.931985812
1,7,4,3,4,-8,0.931985812
1,7,4,3,5,-30,0.838787231
1,7,4,3,5,-29,0.838787231
1,7,4,3,5,-28,0.838787231
1,7,4,3,5,-27,0.838787231
1,7,4,3,5,-26,0.838787231
1,7,4,3,5,-25,0.838787231
1,7,4,3,5,-24,0.838787231
1,7,4,3,5,-23,0.838787231
1,7,4,3,5,-22,0.838787231
1,7,4,3,5,-21,0.838787231
1,7,4,3,5,-20,0.838787231
1,7,4,3,5,-18,0.931985812
1,7,4,3,6,-30,0.838787231
1,7,4,3,6,-28,0.838787231
1,7,4,3,6,-27,0.838787231
1,7,4,3,6,-26,0.838787231
1,7,4,3,6,-25,0.838787231
1,7,4,3,6,-24,0.838787231
1,7,4,3,6,-23,0.838787231
1,7,4,3,6,-21,0.838787231
1,7,4,3,10,-20,0.837605533
1,7,4,3,10,-10,0.930672814
1,7,4,3,10,-7,0.930672814
1,7,4,3,10,-4,0.930672814
1,7,4,3,11,-5,0.930672814
1,7,4,3,11,-4,0.930672814
1,7,4,4,1,-30,0.838787231
1,7,4,4,1,-29,0.838787231
1,7,4,4,1,-28,0.838787231
1,7,4,4,1,-27,0.838787231
1,7,4,4,1,-26,0.838787231
1,7,4,4,1,-25,0.838787231
1,7,4,4,1,-24,0.838787231
1,7,4,4,1,-23,0.838787231
1,7,4,4,1,-22,0.838787231
1,7,4,4,1,-21,0.838787231
1,7,4,4,1,-19,0.931985812
1,7,4,4,1,-18,0.931985812
1,7,4,4,1,-17,0.931985812
1,7,4,4,1,-16,0.931985812
1,7,4,4,1,-13,0.931985812
1,7,4,4,1,-12,0.931985812
1,7,4,4,1,-8,0.931985812
1,7,4,4,1,-7,0.931985812
1,7,4,4,1,-6,0.931985812
1,7,4,4,1,-5,0.931985812
1,7,4,4,1,-4,0.931985812
1,7,4,4,1,-3,0.931985812
1,7,4,4,1,-2,0.931985812
1,7,4,4,1,-1,0.931985812
1,7,4,4,2,-30,0.838787231
1,7,4,4,2,-28,0.838787231
1,7,4,4,2,-26,0.838787231
1,7,4,4,2,-25,0.838787231
1,7,4,4,2,-19,0.931985812
1,7,4,4,2,-15,0.931985812
1,7,4,4,2,-5,0.931985812
1,7,4,4,2,-1,0.931985812
1,7,4,4,3,-30,0.838787231
1,7,4,4,3,-28,0.838787231
1,7,4,4,3,-27,0.838787231
1,7,4,4,3,-26,0.838787231
1,7,4,4,3,-25,0.838787231
1,7,4,4,3,-24,0.838787231
1,7,4,4,3,-23,0.838787231
1,7,4,4,3,-22,0.838787231
1,7,4,4,3,-21,0.838787231
1,7,4,4,3,-16,0.931985812
1,7,4,4,3,-7,0.931985812
1,7,4,4,4,-30,0.838787231
1,7,4,4,4,-28,0.838787231
1,7,4,4,4,-27,0.838787231
1,7,4,4,4,-26,0.838787231
1,7,4,4,4,-25,0.838787231
1,7,4,4,4,-24,0.838787231
1,7,4,4,4,-23,0.838787231
1,7,4,4,4,-22,0.838787231
1,7,4,4,4,-18,0.931985812
1,7,4,4,5,-30,0.838787231
1,7,4,4,5,-29,0.838787231
1,7,4,4,5,-28,0.838787231
1,7,4,4,5,-27,0.838787231
1,7,4,4,5,-26,0.838787231
1,7,4,4,5,-25,0.838787231
1,7,4,4,5,-24,0.838787231
1,7,4,4,5,-23,0.838787231
1,7,4,4,5,-22,0.838787231
1,7,4,4,5,-20,0.838787231
1,7,4,4,5,-16,0.931985812
1,7,4,4,5,-4,0.931985812
1,7,4,4,6,-30,0.838787231
1,7,4,4,6,-27,0.838787231
1,7,4,4,6,-26,0.838787231
1,7,4,4,6,-24,0.838787231
1,7,4,4,6,-21,0.838787231
1,7,4,4,9,-20,0.837605533
1,7,4,4,9,-18,0.930672814
1,7,4,4,9,-17,0.930672814
1,7,4,4,9,-16,0.930672814
1,7,4,4,9,-15,0.930672814
1,7,4,4,9,-14,0.930672814
1,7,4,4,9,-12,0.930672814
1,7,4,4,9,-11,0.930672814
1,7,4,4,9,-10,0.930672814
1,7,4,4,9,-8,0.930672814
1,7,4,4,10,-20,0.837605533
1,7,4,4,10,-17,0.930672814
1,7,4,4,10,-7,0.930672814
1,7,4,4,10,-4,0.930672814
1,8,4,1,1,-30,0.835525352
1,8,4,1,1,-29,0.835525352
1,8,4,1,1,-27,0.835525352
1,8,4,1,1,-26,0.835525352
1,8,4,1,1,-24,0.835525352
1,8,4,1,1,-23,0.835525352
1,8,4,1,1,-22,0.835525352
1,8,4,1,1,-21,0.835525352
1,8,4,1,1,-20,0.835525352
1,8,4,1,1,-19,0.928361503
1,8,4,1,1,-17,0.928361503
1,8,4,1,1,-16,0.928361503
1,8,4,1,1,-15,0.928361503
