PROPIETARIO,REGION,ZONA,SITIO,MANEJO,PERIODOPLANTACION,SUPERFICIE
1,7,2,2,5,-13,56.98
1,7,2,2,5,-12,2.14
1,7,2,2,5,-10,103.54
1,7,2,2,5,-9,30.88
1,7,2,2,5,-5,0.11
1,7,2,2,6,-30,29.31
1,7,2,2,6,-29,0.2
1,7,2,2,6,-28,3.41
1,7,2,2,6,-27,8.09
1,7,2,2,6,-26,18.26
1,7,2,2,6,-25,2.72
1,7,2,2,6,-24,25.81
1,7,2,2,6,-22,50.41
1,7,2,2,6,-21,144.85
1,7,2,2,6,-20,31.09
1,7,2,2,6,-19,209.52
1,7,2,2,6,-18,133.07
1,7,2,2,6,-17,115.23
1,7,2,2,6,-16,163.43
1,7,2,2,6,-15,61.84
1,7,2,2,6,-14,184.45
1,7,2,2,6,-12,7.12
1,7,2,2,6,-11,79.99
1,7,2,2,6,-10,17.17
1,7,2,2,6,-9,10.72
1,7,2,2,6,-8,113
1,7,2,2,6,-7,23.98
1,7,2,2,6,-5,33.31
1,7,2,2,6,-4,667.64
1,7,2,2,6,-3,32.98
1,7,2,2,9,-20,30.56
1,7,2,2,9,-17,1.91
1,7,2,2,9,-10,56.84
1,7,2,2,9,-9,5.73
1,7,2,2,9,-8,122.11
1,7,2,2,11,-7,11.75
1,7,2,3,1,-30,352.99
1,7,2,3,1,-29,80.72
1,7,2,3,1,-28,32.45
1,7,2,3,1,-27,19.41
1,7,2,3,1,-26,24.25
1,7,2,3,1,-25,17.99
1,7,2,3,1,-24,6.05
1,7,2,3,1,-23,134.92
1,7,2,3,1,-22,1.26
1,7,2,3,1,-21,24.32
1,7,2,3,1,-20,91.04
1,7,2,3,1,-19,3.57
1,7,2,3,1,-18,166.72
1,7,2,3,1,-17,87.91
1,7,2,3,1,-16,13.85
1,7,2,3,1,-15,7.9
1,7,2,3,1,-14,14.86
1,7,2,3,1,-13,32.37
1,7,2,3,1,-12,138.47
1,7,2,3,1,-11,29.3
1,7,2,3,1,-9,237.6
1,7,2,3,1,-8,201.46
1,7,2,3,1,-7,420.78
1,7,2,3,1,-6,210.72
1,7,2,3,1,-5,777.11
1,7,2,3,1,-4,44.31
1,7,2,3,1,-3,449.21
1,7,2,3,1,-2,725.65
1,7,2,3,1,-1,52.17
1,7,2,3,2,-30,93.89
1,7,2,3,2,-29,2.69
1,7,2,3,2,-28,33.89
1,7,2,3,2,-27,1.24
1,7,2,3,2,-26,102.61
1,7,2,3,2,-25,4.92
1,7,2,3,2,-23,0.07
1,7,2,3,2,-22,3.29
1,7,2,3,2,-21,12.99
1,7,2,3,2,-19,83.09
1,7,2,3,2,-17,4.61
1,7,2,3,2,-16,8.4
1,7,2,3,2,-15,46.81
1,7,2,3,2,-14,12.56
1,7,2,3,2,-7,57.12
1,7,2,3,2,-6,0.55
1,7,2,3,3,-30,51.28
1,7,2,3,3,-29,6.31
1,7,2,3,3,-28,2.34
1,7,2,3,3,-27,1.02
1,7,2,3,3,-26,5.75
1,7,2,3,3,-25,0.39
1,7,2,3,3,-24,0.28
1,7,2,3,3,-23,4.84
1,7,2,3,3,-20,5.74
1,7,2,3,3,-18,147.78
1,7,2,3,3,-17,3.03
1,7,2,3,3,-15,3.36
1,7,2,3,4,-30,41.84
1,7,2,3,4,-29,0.49
1,7,2,3,4,-28,2.33
1,7,2,3,4,-27,0.56
1,7,2,3,4,-26,7.26
1,7,2,3,4,-25,0.22
1,7,2,3,4,-24,12.37
1,7,2,3,4,-23,1.24
1,7,2,3,4,-20,0.52
1,7,2,3,4,-17,3.59
1,7,2,3,4,-11,3.24
1,7,2,3,5,-30,181.09
1,7,2,3,5,-29,7.92
1,7,2,3,5,-28,3.56
1,7,2,3,5,-27,17.44
1,7,2,3,5,-26,11.74
1,7,2,3,5,-25,22.11
1,7,2,3,5,-24,1.22
1,7,2,3,5,-23,7.89
1,7,2,3,5,-22,179.11
1,7,2,3,5,-21,194.32
1,7,2,3,5,-20,10.71
1,7,2,3,5,-19,46.78
1,7,2,3,5,-18,51.28
1,7,2,3,5,-17,297.05
1,7,2,3,5,-16,2.33
1,7,2,3,5,-12,0.51
1,7,2,3,5,-10,57.25
1,7,2,3,5,-9,4.68
1,7,2,3,5,-3,0.09
1,7,2,3,5,-1,2.57
1,7,2,3,6,-30,114.2
1,7,2,3,6,-29,0.47
1,7,2,3,6,-28,13.63
1,7,2,3,6,-27,2.07
1,7,2,3,6,-26,3.13
1,7,2,3,6,-25,1.04
1,7,2,3,6,-23,1.5
1,7,2,3,6,-22,0.16
1,7,2,3,6,-21,52.57
1,7,2,3,6,-19,0.08
1,7,2,3,6,-18,5.93
1,7,2,3,6,-15,43.8
1,7,2,3,6,-14,67.74
1,7,2,3,6,-10,86.13
1,7,2,3,6,-3,426.86
1,7,2,3,9,-20,7.05
1,7,2,3,9,-19,0.27
1,7,2,3,9,-18,2.08
1,7,2,3,9,-16,1.35
1,7,2,3,9,-14,44.46
1,7,2,3,9,-13,2.72
1,7,2,3,9,-12,51.02
1,7,2,3,9,-10,122.65
1,7,2,3,9,-9,80.06
1,7,2,3,9,-8,106.88
1,7,2,3,10,-17,34.79
1,7,2,3,11,-7,21.03
1,7,2,4,1,-30,272.55
1,7,2,4,1,-29,90.77
1,7,2,4,1,-28,37.88
1,7,2,4,1,-27,49.74
1,7,2,4,1,-26,2.52
1,7,2,4,1,-25,19.77
1,7,2,4,1,-24,4.97
1,7,2,4,1,-23,9.08
1,7,2,4,1,-22,9.56
1,7,2,4,1,-21,38.45
1,7,2,4,1,-20,1
1,7,2,4,1,-18,40.44
1,7,2,4,1,-17,14.96
1,7,2,4,1,-16,4.88
1,7,2,4,1,-15,7.35
1,7,2,4,1,-14,7.6
1,7,2,4,1,-13,37.38
1,7,2,4,1,-12,0.52
1,7,2,4,1,-11,1.79
1,7,2,4,1,-10,67.18
1,7,2,4,1,-9,39.35
1,7,2,4,1,-8,71.49
1,7,2,4,1,-7,54.05
1,7,2,4,1,-6,107.67
1,7,2,4,1,-5,118.3
1,7,2,4,1,-4,152.96
1,7,2,4,1,-3,113.91
1,7,2,4,1,-2,218.75
1,7,2,4,1,-1,174.47
1,7,2,4,2,-30,20.26
1,7,2,4,2,-29,8.13
1,7,2,4,2,-28,18.75
1,7,2,4,2,-26,36.18
1,7,2,4,2,-25,1.83
1,7,2,4,2,-23,3.63
1,7,2,4,2,-22,3.47
1,7,2,4,2,-21,1.46
1,7,2,4,2,-20,6.76
1,7,2,4,2,-18,43.95
1,7,2,4,2,-17,123.78
1,7,2,4,2,-16,79.92
1,7,2,4,2,-15,29.69
1,7,2,4,2,-14,41.6
1,7,2,4,2,-1,201.69
1,7,2,4,3,-30,25.37
1,7,2,4,3,-29,31.21
1,7,2,4,3,-28,3.03
1,7,2,4,3,-27,0.92
1,7,2,4,3,-26,0.59
1,7,2,4,3,-25,2.34
1,7,2,4,3,-23,0.09
1,7,2,4,3,-10,1.06
1,7,2,4,3,-6,14.66
1,7,2,4,4,-30,4.91
1,7,2,4,4,-28,0.79
1,7,2,4,4,-26,0.42
1,7,2,4,4,-25,0.23
1,7,2,4,4,-24,3.09
1,7,2,4,4,-18,0.16
1,7,2,4,5,-30,168.9
1,7,2,4,5,-29,43.83
1,7,2,4,5,-28,44.04
1,7,2,4,5,-27,3.03
1,7,2,4,5,-26,8.01
1,7,2,4,5,-25,8.23
1,7,2,4,5,-23,0.14
1,7,2,4,5,-22,0.18
1,7,2,4,5,-21,241.09
1,7,2,4,5,-19,333.54
1,7,2,4,5,-17,22.74
1,7,2,4,5,-13,56.73
1,7,2,4,5,-12,28.56
1,7,2,4,5,-11,62.68
1,7,2,4,5,-9,79.03
1,7,2,4,6,-30,49.65
1,7,2,4,6,-29,0.49
1,7,2,4,6,-26,1.44
1,7,2,4,6,-22,0.39
1,7,2,4,6,-18,12.36
1,7,2,4,6,-17,6.47
1,7,2,4,9,-20,49.42
1,7,2,4,9,-19,113.36
1,7,2,4,9,-18,298.97
1,7,2,4,9,-17,206.39
1,7,2,4,9,-16,735.76
1,7,2,4,9,-15,109.66
1,7,2,4,9,-14,275
1,7,2,4,9,-13,183.04
1,7,2,4,9,-12,167.36
1,7,2,4,9,-11,0.06
1,7,2,4,9,-10,227.18
1,7,2,4,9,-9,820.88
1,7,2,4,9,-7,596.31
1,7,2,4,9,-6,172.73
1,7,2,4,9,-5,113.99
1,7,2,4,9,-4,188.06
1,7,2,4,9,-3,32.57
1,7,2,4,9,-2,134.26
1,7,2,4,10,-16,2.04
1,7,2,4,11,-7,7.71
1,7,2,4,11,-2,44.69
1,7,4,1,1,-30,0.38
1,7,4,1,1,-28,0.09
1,7,4,1,1,-26,13.13
1,7,4,1,1,-25,30.88
1,7,4,1,1,-24,45.81
1,7,4,1,1,-23,43.45
1,7,4,1,1,-22,87.56
1,7,4,1,1,-21,32.2
1,7,4,1,1,-20,85.53
1,7,4,1,1,-19,23.06
1,7,4,1,1,-18,11.68
1,7,4,1,1,-17,34.28
1,7,4,1,1,-16,482.01
1,7,4,1,1,-14,270.68
1,7,4,1,1,-13,350.4
1,7,4,1,1,-12,250.25
1,7,4,1,1,-11,417.87
1,7,4,1,1,-10,268.36
1,7,4,1,1,-9,398.9
1,7,4,1,1,-8,8.68
1,7,4,1,1,-7,827.2
1,7,4,1,1,-6,1162.02
1,7,4,1,1,-5,403.31
1,7,4,1,1,-4,315.02
1,7,4,1,1,-3,401.39
1,7,4,1,1,-2,495.06
1,7,4,1,1,-1,201.39
1,7,4,1,2,-30,4.51
1,7,4,1,2,-26,15.95
1,7,4,1,2,-24,0.11
1,7,4,1,2,-23,4.31
1,7,4,1,2,-16,77.46
1,7,4,1,2,-15,277
1,7,4,1,2,-14,124.06
1,7,4,1,2,-11,38.55
1,7,4,1,2,-7,16.92
1,7,4,1,2,-6,196.08
1,7,4,1,2,-3,24.21
1,7,4,1,2,-2,99.07
1,7,4,1,2,-1,45.86
1,7,4,1,3,-28,0.71
1,7,4,1,3,-26,21.8
1,7,4,1,3,-25,70.54
1,7,4,1,3,-24,64.04
1,7,4,1,3,-23,89.74
1,7,4,1,3,-22,38.03
1,7,4,1,3,-21,169.87
1,7,4,1,3,-20,0.3
1,7,4,1,3,-19,0.12
1,7,4,1,3,-18,13.14
1,7,4,1,3,-13,9.57
1,7,4,1,3,-11,29.79
1,7,4,1,4,-30,5.81
1,7,4,1,4,-26,36.39
1,7,4,1,4,-25,19.8
1,7,4,1,4,-24,35.14
1,7,4,1,4,-23,1.5
1,7,4,1,4,-21,37.39
1,7,4,1,4,-20,5.22
1,7,4,1,4,-18,179.04
1,7,4,1,4,-17,94.55
1,7,4,1,4,-16,406.28
1,7,4,1,4,-15,324.57
1,7,4,1,4,-14,552.26
1,7,4,1,4,-13,724.94
1,7,4,1,4,-12,429.05
1,7,4,1,4,-11,40.91
1,7,4,1,4,-10,211.51
1,7,4,1,4,-9,313.31
1,7,4,1,4,-8,454.53
1,7,4,1,4,-7,829.52
1,7,4,1,5,-30,9.16
1,7,4,1,5,-29,5.39
1,7,4,1,5,-28,4.48
1,7,4,1,5,-27,18.06
1,7,4,1,5,-26,16.71
1,7,4,1,5,-25,87.96
1,7,4,1,5,-24,3.49
1,7,4,1,5,-23,51.59
1,7,4,1,5,-22,40.63
1,7,4,1,5,-21,104.36
1,7,4,1,5,-20,16.65
1,7,4,1,5,-19,88.71
1,7,4,1,5,-18,87.34
1,7,4,1,5,-17,30
1,7,4,1,5,-16,7.82
1,7,4,1,5,-14,6.92
1,7,4,1,5,-13,153.09
1,7,4,1,5,-12,104.36
1,7,4,1,5,-11,50.94
1,7,4,1,5,-10,53.39
1,7,4,1,5,-8,146.88
1,7,4,1,5,-6,335.43
1,7,4,1,5,-5,252.16
1,7,4,1,5,-4,554.27
1,7,4,1,5,-3,576.47
1,7,4,1,5,-2,303.04
1,7,4,1,5,-1,150.34
1,7,4,1,6,-30,9.41
1,7,4,1,6,-26,1.66
1,7,4,1,6,-25,190.58
1,7,4,1,6,-24,11.67
1,7,4,1,6,-23,80.06
1,7,4,1,6,-22,41.85
1,7,4,1,6,-21,61.04
1,7,4,1,6,-20,376.96
1,7,4,1,6,-19,39.21
1,7,4,1,6,-18,176.6
1,7,4,1,6,-17,277.32
1,7,4,1,6,-16,346.07
1,7,4,1,6,-15,442.23
1,7,4,1,6,-14,161.57
1,7,4,1,6,-13,474.64
1,7,4,1,6,-12,124.24
1,7,4,1,6,-11,128.39
1,7,4,1,6,-10,606.4
1,7,4,1,6,-9,539.61
1,7,4,1,6,-8,816.48
1,7,4,1,6,-7,572.36
1,7,4,1,6,-6,372.85
1,7,4,1,6,-5,4.1
1,7,4,1,6,-4,1.56
1,7,4,1,6,-3,147.6
1,7,4,1,6,-2,194.14
1,7,4,1,6,-1,57.55
1,7,4,1,9,-20,0.78
1,7,4,1,9,-11,80.84
1,7,4,1,10,-20,7.97
1,7,4,1,10,-19,22.02
1,7,4,1,10,-12,35.84
1,7,4,1,10,-11,81.64
1,7,4,1,10,-10,141.4
1,7,4,1,10,-9,179.78
1,7,4,1,10,-8,73.14
1,7,4,1,11,-11,28.69
1,7,4,2,1,-30,2.35
1,7,4,2,1,-28,6.45
1,7,4,2,1,-27,21.01
1,7,4,2,1,-26,2.51
1,7,4,2,1,-25,55.84
1,7,4,2,1,-24,221.54
1,7,4,2,1,-23,78.02
1,7,4,2,1,-22,149.53
1,7,4,2,1,-21,127.87
1,7,4,2,1,-20,12.27
1,7,4,2,1,-18,76.87
1,7,4,2,1,-17,71.66
1,7,4,2,1,-16,73.83
1,7,4,2,1,-13,18.93
1,7,4,2,1,-12,12.31
1,7,4,2,1,-11,30.92
1,7,4,2,1,-8,134.03
1,7,4,2,1,-7,29.79
1,7,4,2,1,-6,29.32
1,7,4,2,1,-5,129
1,7,4,2,1,-4,108.13
1,7,4,2,1,-3,99.23
1,7,4,2,1,-2,344.42
1,7,4,2,1,-1,220.56
1,7,4,2,2,-30,3.63
1,7,4,2,2,-26,5.63
1,7,4,2,2,-24,1.32
1,7,4,2,2,-22,0.16
1,7,4,2,2,-15,48.08
1,7,4,2,2,-4,86.87
1,7,4,2,2,-3,22.45
1,7,4,2,3,-27,2.87
1,7,4,2,3,-26,54.45
1,7,4,2,3,-25,79.57
1,7,4,2,3,-24,252.74
1,7,4,2,3,-23,49.11
1,7,4,2,3,-22,7.15
1,7,4,2,3,-21,13.05
1,7,4,2,3,-20,8.46
1,7,4,2,3,-19,1.93
1,7,4,2,3,-18,1.95
1,7,4,2,3,-14,30.8
1,7,4,2,3,-13,0.94
1,7,4,2,3,-11,13.02
1,7,4,2,4,-30,15.8
1,7,4,2,4,-26,81
1,7,4,2,4,-25,44.22
1,7,4,2,4,-23,2.92
1,7,4,2,4,-19,2.38
1,7,4,2,4,-18,1.56
1,7,4,2,4,-17,99.78
1,7,4,2,4,-16,269.35
1,7,4,2,4,-15,307.12
1,7,4,2,4,-14,166.98
1,7,4,2,4,-13,11.41
1,7,4,2,4,-11,0.88
1,7,4,2,5,-30,21.66
1,7,4,2,5,-28,156.75
1,7,4,2,5,-26,107.83
1,7,4,2,5,-25,49.1
1,7,4,2,5,-24,48.96
1,7,4,2,5,-23,66.03
1,7,4,2,5,-22,7.24
1,7,4,2,5,-21,189.22
1,7,4,2,5,-20,0.97
1,7,4,2,5,-18,4.16
1,7,4,2,5,-16,0.18
1,7,4,2,5,-13,22.06
1,7,4,2,5,-11,0.13
1,7,4,2,6,-30,1.44
1,7,4,2,6,-29,14.1
1,7,4,2,6,-27,16.61
1,7,4,2,6,-26,20.03
1,7,4,2,6,-25,34.34
1,7,4,2,6,-24,24.99
1,7,4,2,6,-23,113.43
1,7,4,2,6,-21,5.92
1,7,4,2,6,-20,24.92
1,7,4,2,6,-18,51.26
1,7,4,2,6,-15,52.81
1,7,4,2,6,-14,108.63
1,7,4,2,6,-12,131.01
1,7,4,2,6,-6,28.81
1,7,4,2,10,-17,27.69
1,7,4,3,1,-30,6.51
1,7,4,3,1,-29,6.03
1,7,4,3,1,-28,7.51
1,7,4,3,1,-27,75.37
1,7,4,3,1,-26,73
1,7,4,3,1,-25,221.33
1,7,4,3,1,-24,476.72
1,7,4,3,1,-23,186.55
1,7,4,3,1,-22,343.44
1,7,4,3,1,-21,107.87
1,7,4,3,1,-20,165.05
1,7,4,3,1,-19,22.89
1,7,4,3,1,-18,44.17
1,7,4,3,1,-17,2.58
1,7,4,3,1,-13,1.73
1,7,4,3,1,-12,17.91
1,7,4,3,1,-11,19.98
1,7,4,3,1,-8,149.48
1,7,4,3,1,-7,399.9
1,7,4,3,1,-6,370.59
1,7,4,3,1,-5,938.51
1,7,4,3,1,-4,491.45
1,7,4,3,1,-3,775.77
1,7,4,3,1,-2,1124.04
1,7,4,3,1,-1,432.97
1,7,4,3,2,-30,129.56
1,7,4,3,2,-28,0.01
1,7,4,3,2,-26,7.56
1,7,4,3,2,-23,11.5
1,7,4,3,2,-16,33.01
1,7,4,3,2,-15,16.46
1,7,4,3,3,-30,13.01
1,7,4,3,3,-29,7.81
1,7,4,3,3,-28,1.03
1,7,4,3,3,-27,7.43
1,7,4,3,3,-26,318.4
1,7,4,3,3,-25,140.91
1,7,4,3,3,-24,529.54
1,7,4,3,3,-23,72.81
1,7,4,3,3,-22,26.47
1,7,4,3,3,-21,134.5
1,7,4,3,3,-20,40.99
1,7,4,3,3,-18,0.29
1,7,4,3,3,-17,73.42
1,7,4,3,4,-30,45.76
1,7,4,3,4,-29,119.66
1,7,4,3,4,-27,5.54
1,7,4,3,4,-26,178.99
1,7,4,3,4,-25,1.41
1,7,4,3,4,-24,5.72
1,7,4,3,4,-23,19.25
1,7,4,3,4,-17,50.52
1,7,4,3,4,-14,1.53
1,7,4,3,4,-11,7.41
1,7,4,3,4,-8,26.79
1,7,4,3,5,-30,333.53
1,7,4,3,5,-29,8.23
1,7,4,3,5,-28,14.86
1,7,4,3,5,-27,18.53
1,7,4,3,5,-26,65.93
1,7,4,3,5,-25,2.83
1,7,4,3,5,-24,3.01
1,7,4,3,5,-23,28.29
1,7,4,3,5,-22,32.34
1,7,4,3,5,-21,96.01
1,7,4,3,5,-20,27.24
1,7,4,3,5,-18,15.68
1,7,4,3,6,-30,251.73
1,7,4,3,6,-28,6.23
1,7,4,3,6,-27,4.36
1,7,4,3,6,-26,56.99
1,7,4,3,6,-25,0.45
1,7,4,3,6,-24,74.75
1,7,4,3,6,-23,2.5
1,7,4,3,6,-21,45.17
1,7,4,3,10,-20,86.45
1,7,4,3,10,-10,149.22
1,7,4,3,10,-7,432.51
1,7,4,3,10,-4,15.95
1,7,4,3,11,-5,87.83
1,7,4,3,11,-4,0.63
1,7,4,4,1,-30,53.63
1,7,4,4,1,-29,0.1
1,7,4,4,1,-28,17.17
1,7,4,4,1,-27,93.32
1,7,4,4,1,-26,28.36
1,7,4,4,1,-25,488.95
1,7,4,4,1,-24,204.61
1,7,4,4,1,-23,213.76
1,7,4,4,1,-22,271.15
1,7,4,4,1,-21,20
1,7,4,4,1,-19,8.84
1,7,4,4,1,-18,2.35
1,7,4,4,1,-17,25.16
1,7,4,4,1,-16,13.7
1,7,4,4,1,-13,55.13
1,7,4,4,1,-12,30.69
1,7,4,4,1,-8,54.98
1,7,4,4,1,-7,175.28
1,7,4,4,1,-6,120.98
1,7,4,4,1,-5,38.36
1,7,4,4,1,-4,64.14
1,7,4,4,1,-3,204.79
1,7,4,4,1,-2,559.77
1,7,4,4,1,-1,367.87
1,7,4,4,2,-30,179.18
1,7,4,4,2,-28,0.94
1,7,4,4,2,-26,16.99
1,7,4,4,2,-25,24.91
1,7,4,4,2,-19,33.2
1,7,4,4,2,-15,21.85
1,7,4,4,2,-5,0.3
1,7,4,4,2,-1,43.87
1,7,4,4,3,-30,43.39
1,7,4,4,3,-28,56.23
1,7,4,4,3,-27,20.64
1,7,4,4,3,-26,82.61
1,7,4,4,3,-25,61.6
1,7,4,4,3,-24,116.32
1,7,4,4,3,-23,15.64
1,7,4,4,3,-22,13.42
1,7,4,4,3,-21,89.86
1,7,4,4,3,-16,16.39
1,7,4,4,3,-7,46.28
1,7,4,4,4,-30,45.72
1,7,4,4,4,-28,0.01
1,7,4,4,4,-27,1.02
1,7,4,4,4,-26,36.79
1,7,4,4,4,-25,120.48
1,7,4,4,4,-24,5.11
1,7,4,4,4,-23,4.48
1,7,4,4,4,-22,9.84
1,7,4,4,4,-18,0.35
1,7,4,4,5,-30,51.61
1,7,4,4,5,-29,1.66
1,7,4,4,5,-28,6.01
1,7,4,4,5,-27,30.62
1,7,4,4,5,-26,11.6
1,7,4,4,5,-25,0.51
1,7,4,4,5,-24,0.16
1,7,4,4,5,-23,98.45
1,7,4,4,5,-22,131.99
1,7,4,4,5,-20,42.14
1,7,4,4,5,-16,4.32
1,7,4,4,5,-4,14.97
1,7,4,4,6,-30,144.35
1,7,4,4,6,-27,0.21
1,7,4,4,6,-26,0.3
1,7,4,4,6,-24,0.91
1,7,4,4,6,-21,5.66
1,7,4,4,9,-20,7.28
1,7,4,4,9,-18,160.54
1,7,4,4,9,-17,45.05
1,7,4,4,9,-16,12.93
1,7,4,4,9,-15,0.17
1,7,4,4,9,-14,19.33
1,7,4,4,9,-12,17.41
1,7,4,4,9,-11,53.4
1,7,4,4,9,-10,2.56
1,7,4,4,9,-8,191.14
1,7,4,4,10,-20,59.18
1,7,4,4,10,-17,0.48
1,7,4,4,10,-7,83.72
1,7,4,4,10,-4,97.61
1,8,4,1,1,-30,1.75
1,8,4,1,1,-29,1.08
1,8,4,1,1,-27,3.39
1,8,4,1,1,-26,0.94
1,8,4,1,1,-24,0.34
1,8,4,1,1,-23,1.15
1,8,4,1,1,-22,0.36
1,8,4,1,1,-21,1.91
1,8,4,1,1,-20,2.97
1,8,4,1,1,-19,1.99
1,8,4,1,1,-17,9.27
1,8,4,1,1,-16,0.31
1,8,4,1,1,-15,51.19
1,8,4,1,1,-14,41.24
1,8,4,1,1,-13,132.54
1,8,4,1,1,-12,284.9
1,8,4,1,1,-11,261.53
1,8,4,1,1,-10,107.78
1,8,4,1,1,-9,96.93
1,8,4,1,1,-8,240.5
1,8,4,1,1,-7,252.82
1,8,4,1,1,-6,612.31
1,8,4,1,1,-5,569.53
1,8,4,1,1,-4,336.46
1,8,4,1,1,-3,62.28
1,8,4,1,1,-2,339.91
1,8,4,1,1,-1,14.3
1,8,4,1,2,-30,66.49
1,8,4,1,2,-29,9.77
1,8,4,1,2,-28,1.88
1,8,4,1,2,-27,11.18
1,8,4,1,2,-26,16.38
1,8,4,1,2,-25,4.26
1,8,4,1,2,-24,0.83
1,8,4,1,2,-23,10.98
1,8,4,1,2,-22,15.36
1,8,4,1,2,-21,4.75
1,8,4,1,2,-20,7.03
1,8,4,1,2,-19,3.63
1,8,4,1,2,-18,29.91
1,8,4,1,2,-17,9.64
1,8,4,1,2,-16,0.3
1,8,4,1,2,-15,12.27
1,8,4,1,2,-14,0.3
1,8,4,1,2,-13,0.98
1,8,4,1,2,-12,4.66
1,8,4,1,2,-11,36.12
1,8,4,1,2,-9,2.14
1,8,4,1,2,-8,9.01
1,8,4,1,2,-4,7.16
1,8,4,1,2,-3,19.66
1,8,4,1,2,-2,50.96
1,8,4,1,3,-25,1.09
1,8,4,1,3,-23,2.07
1,8,4,1,3,-21,1.43
1,8,4,1,3,-20,1.7
1,8,4,1,3,-19,1.76
1,8,4,1,3,-17,9.56
1,8,4,1,3,-15,0.89
1,8,4,1,3,-14,1.08
1,8,4,1,3,-13,92.38
1,8,4,1,3,-12,0.42
1,8,4,1,3,-8,39.81
1,8,4,1,3,-7,46.52
1,8,4,1,3,-6,167.4
1,8,4,1,4,-30,5.07
1,8,4,1,4,-29,3.84
1,8,4,1,4,-27,10.34
1,8,4,1,4,-26,20.74
1,8,4,1,4,-25,2.2
1,8,4,1,4,-24,27.24
1,8,4,1,4,-23,9.81
1,8,4,1,4,-22,18.81
1,8,4,1,4,-17,6.65
1,8,4,1,4,-16,0.1
1,8,4,1,4,-15,0.69
1,8,4,1,4,-14,1.52
1,8,4,1,4,-13,19.19
1,8,4,1,4,-12,0.17
1,8,4,1,4,-10,11.43
1,8,4,1,5,-30,25.38
1,8,4,1,5,-29,10.25
1,8,4,1,5,-28,19.17
1,8,4,1,5,-27,28.58
1,8,4,1,5,-26,19.11
1,8,4,1,5,-25,6.31
1,8,4,1,5,-24,70.42
1,8,4,1,5,-23,250.09
1,8,4,1,5,-22,27.37
1,8,4,1,5,-21,82.83
1,8,4,1,5,-20,70.9
1,8,4,1,5,-19,83.14
1,8,4,1,5,-18,7.8
1,8,4,1,5,-17,48.53
1,8,4,1,5,-16,296.36
1,8,4,1,5,-15,376.5
1,8,4,1,5,-14,71.45
1,8,4,1,5,-13,510.53
1,8,4,1,5,-12,173.82
1,8,4,1,5,-11,259.05
1,8,4,1,5,-10,100.9
1,8,4,1,5,-9,54.44
1,8,4,1,5,-8,30.78
1,8,4,1,5,-6,148.99
1,8,4,1,5,-5,21.69
1,8,4,1,5,-4,6.86
1,8,4,1,5,-3,98.76
1,8,4,1,5,-2,32.14
1,8,4,1,6,-30,53.63
1,8,4,1,6,-29,20.35
1,8,4,1,6,-28,15.45
1,8,4,1,6,-27,13.69
1,8,4,1,6,-26,202.72
1,8,4,1,6,-25,34.83
1,8,4,1,6,-24,105.61
1,8,4,1,6,-23,1249.04
1,8,4,1,6,-22,1390.52
1,8,4,1,6,-21,716.37
1,8,4,1,6,-20,852.13
1,8,4,1,6,-19,1053.84
1,8,4,1,6,-18,1614.54
1,8,4,1,6,-17,3551.58
1,8,4,1,6,-16,2114.39
1,8,4,1,6,-15,2370.59
1,8,4,1,6,-14,3412.78
1,8,4,1,6,-13,2247.56
1,8,4,1,6,-12,705.15
1,8,4,1,6,-11,1021.84
1,8,4,1,6,-10,859.28
1,8,4,1,6,-9,856.46
1,8,4,1,6,-8,1074.33
1,8,4,1,6,-7,632.25
1,8,4,1,6,-6,778.62
1,8,4,1,6,-5,1001.92
1,8,4,1,6,-4,962.05
1,8,4,1,6,-3,829.09
1,8,4,1,6,-2,1008.24
1,8,4,1,6,-1,46.31
1,8,4,1,9,-20,26.49
1,8,4,1,9,-19,11.13
1,8,4,1,9,-18,3.41
1,8,4,1,9,-17,13.73
1,8,4,1,9,-16,6.58
1,8,4,1,9,-14,2.84
1,8,4,1,9,-13,8.93
1,8,4,1,9,-12,139.73
1,8,4,1,9,-11,0.25
1,8,4,1,9,-9,108.1
1,8,4,1,9,-8,0.56
1,8,4,1,9,-3,0.31
1,8,4,1,9,-2,5.67
1,8,4,1,10,-20,1787.81
1,8,4,1,10,-19,81.52
1,8,4,1,10,-18,184.64
1,8,4,1,10,-17,246.61
1,8,4,1,10,-16,28.09
1,8,4,1,10,-15,417.26
1,8,4,1,10,-14,390.53
1,8,4,1,10,-13,2794.22
1,8,4,1,10,-12,2444.88
1,8,4,1,10,-11,2433.83
1,8,4,1,10,-10,1776.75
1,8,4,1,10,-9,1841.59
1,8,4,1,10,-8,2238.62
1,8,4,1,10,-7,1158.24
1,8,4,1,10,-6,959.13
1,8,4,1,10,-5,987.89
1,8,4,1,10,-4,1845.35
1,8,4,1,10,-3,1337.67
1,8,4,1,10,-2,2533.89
1,8,4,1,10,-1,3707.2
1,8,4,1,11,-20,6.48
1,8,4,1,11,-19,0.96
1,8,4,1,11,-18,7.18
1,8,4,1,11,-17,28.72
1,8,4,1,11,-16,3.77
1,8,4,1,11,-15,3.05
1,8,4,1,11,-14,18.18
1,8,4,1,11,-13,24.47
1,8,4,1,11,-10,2.99
1,8,4,1,11,-9,1.64
1,8,4,1,11,-7,19.4
1,8,4,1,11,-4,224.34
1,8,4,1,11,-3,381.93
1,8,4,1,11,-2,22.61
